,Id,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,GrLivArea,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageCars,GarageArea,YrSold,SaleCondition,SalePrice
1329,1330,9084,Gilbert,1Fam,2Story,7,5,1998,GasA,1632,8,Attchd,1998.0,2,462,2006,Normal,176500
1330,1331,10000,Somerst,1Fam,1Story,8,5,2006,GasA,1588,7,Attchd,2006.0,3,825,2007,Normal,227000
1331,1332,10780,CollgCr,1Fam,SLvl,5,5,1976,GasA,954,6,Detchd,1976.0,2,576,2006,Normal,132500
1332,1333,8877,Edwards,1Fam,1Story,4,6,1938,GasA,816,3,Detchd,1958.0,1,288,2009,Normal,100000
1333,1334,7200,IDOTRR,1Fam,1.5Fin,5,6,1938,GasA,1360,6,Detchd,1951.0,1,297,2006,Normal,125500
1334,1335,2368,BrDale,TwnhsE,2Story,5,6,1970,GasA,1365,7,Attchd,1970.0,2,440,2009,Normal,125000
1335,1336,9650,NWAmes,1Fam,1Story,6,5,1977,GasA,1334,6,Attchd,1977.0,2,630,2009,Normal,167900
1336,1337,9246,NWAmes,Duplex,1Story,5,5,1973,GasA,1656,8,Detchd,1973.0,2,506,2008,Normal,135000
1337,1338,4118,OldTown,1Fam,1Story,4,4,1941,Grav,693,4,,,0,0,2006,Normal,52500
1338,1339,13450,CollgCr,1Fam,2Story,7,5,2002,GasA,1861,8,BuiltIn,2002.0,2,492,2006,Normal,200000
1339,1340,9560,CollgCr,1Fam,1Story,5,7,1972,GasA,864,5,Attchd,1972.0,1,288,2006,Normal,128500
1340,1341,8294,NAmes,1Fam,1Story,4,5,1971,GasA,872,5,Detchd,1974.0,4,480,2007,Normal,123000
1341,1342,13695,SawyerW,1Fam,1Story,6,5,2003,GasA,1114,6,Detchd,2004.0,2,576,2008,Normal,155000
1342,1343,9375,CollgCr,1Fam,2Story,8,5,2002,GasA,2169,7,Attchd,2002.0,2,647,2007,Normal,228500
1343,1344,7558,Crawfor,1Fam,1.5Fin,6,6,1928,GasA,1913,9,Detchd,1929.0,2,342,2009,Normal,177000
1344,1345,11103,CollgCr,1Fam,2Story,7,5,2006,GasA,1456,8,Attchd,2006.0,2,440,2007,Partial,155835
1345,1346,6000,OldTown,1Fam,1Story,4,4,1920,GasA,960,5,Detchd,1997.0,1,308,2007,Normal,108500
1346,1347,20781,NWAmes,1Fam,1Story,7,7,1968,GasA,2156,9,Attchd,1968.0,2,508,2006,Normal,262500
1347,1348,15306,Timber,1Fam,1Story,8,5,2006,GasA,1776,7,Attchd,2006.0,3,712,2007,Partial,283463
1348,1349,16196,SawyerW,1Fam,1Story,7,5,1998,GasA,1494,5,Attchd,1998.0,2,514,2007,Normal,215000
1349,1350,5250,OldTown,1Fam,2Story,8,5,1872,OthW,2358,8,,,0,0,2008,Normal,122000
1350,1351,11643,NAmes,Duplex,2Story,5,5,1969,GasA,2634,12,Detchd,1969.0,4,968,2009,Normal,200000
1351,1352,9247,NAmes,1Fam,2Story,6,6,1962,GasA,1716,8,Attchd,1962.0,2,490,2008,Normal,171000
1352,1353,6000,BrkSide,1Fam,1.5Fin,6,9,1937,GasA,1176,4,Detchd,1999.0,2,624,2009,Normal,134900
1353,1354,14720,NoRidge,1Fam,1.5Fin,8,5,1995,GasA,3238,9,Attchd,1996.0,3,666,2010,Normal,410000
1354,1355,10316,CollgCr,1Fam,2Story,7,5,2000,GasA,1865,7,Attchd,2000.0,3,839,2008,Normal,235000
1355,1356,10192,NWAmes,1Fam,SLvl,7,6,1968,GasA,1920,8,Attchd,1968.0,2,487,2006,Normal,170000
1356,1357,9477,NAmes,1Fam,1Story,5,5,1966,GasA,892,5,Attchd,1966.0,1,264,2008,Normal,110000
1357,1358,12537,NAmes,1Fam,1Story,5,6,1971,GasA,1078,6,Attchd,1971.0,2,500,2010,Normal,149900
1358,1359,2117,Somerst,Twnhs,2Story,6,5,2000,GasA,1573,5,Detchd,2000.0,2,440,2010,Normal,177500
1359,1360,16737,NridgHt,1Fam,1Story,9,5,2004,GasA,1980,8,Attchd,2004.0,3,770,2006,Normal,315000
1360,1361,9842,SWISU,1Fam,2Story,5,6,1921,GasA,2601,8,BuiltIn,1998.0,2,621,2008,Normal,189000
1361,1362,16158,StoneBr,1Fam,1Story,7,5,2005,GasA,1530,7,Attchd,2005.0,2,430,2009,Normal,260000
1362,1363,12513,NAmes,1Fam,1.5Fin,4,4,1920,GasA,1738,7,Attchd,1920.0,1,368,2009,Normal,104900
1363,1364,8499,Gilbert,1Fam,2Story,6,5,2006,GasA,1412,6,BuiltIn,2007.0,2,432,2007,Partial,156932
1364,1365,3180,Somerst,TwnhsE,2Story,7,5,2005,GasA,1200,4,Detchd,2005.0,2,480,2006,Abnorml,144152
1365,1366,7500,Somerst,1Fam,2Story,7,5,2000,GasA,1674,7,Attchd,2000.0,2,663,2010,Normal,216000
1366,1367,9179,CollgCr,1Fam,2Story,7,5,1999,GasA,1790,7,Attchd,1999.0,2,588,2008,Abnorml,193000
1367,1368,2665,MeadowV,TwnhsE,2Story,5,6,1977,GasA,1475,6,Attchd,1977.0,1,336,2006,Normal,127000
1368,1369,4435,CollgCr,TwnhsE,1Story,6,5,2003,GasA,848,4,Attchd,2003.0,2,420,2009,Normal,144000
1369,1370,10635,CollgCr,1Fam,1Story,8,5,2003,GasA,1668,8,Attchd,2003.0,2,502,2010,Normal,232000
1370,1371,5400,OldTown,1Fam,1.5Fin,4,6,1920,GasA,1374,6,Detchd,1967.0,1,338,2009,Normal,105000
1371,1372,9600,NAmes,1Fam,SLvl,6,6,1955,GasA,1661,8,BuiltIn,1955.0,1,377,2008,Normal,165500
1372,1373,9750,CollgCr,1Fam,2Story,7,6,1998,GasA,2097,8,Detchd,1998.0,2,583,2006,Normal,274300
1373,1374,11400,NoRidge,1Fam,1Story,10,5,2001,GasA,2633,8,Attchd,2001.0,3,804,2007,Normal,466500
1374,1375,10625,Somerst,1Fam,2Story,7,5,2005,GasA,1958,9,Attchd,2005.0,3,936,2008,Normal,250000
1375,1376,10991,Timber,1Fam,1Story,8,5,2007,GasA,1571,7,Attchd,2007.0,3,722,2007,Partial,239000
1376,1377,6292,SWISU,1Fam,1Story,6,5,1930,GasA,790,4,Detchd,1925.0,1,160,2008,Normal,91000
1377,1378,10998,Edwards,1Fam,1.5Fin,5,5,1941,GasA,1604,6,Detchd,1977.0,2,660,2009,Normal,117000
1378,1379,1953,BrDale,Twnhs,2Story,6,5,1973,GasA,987,5,Detchd,1973.0,1,264,2006,Normal,83000
1379,1380,9735,Timber,1Fam,SLvl,5,5,2006,GasA,1394,7,BuiltIn,2007.0,2,400,2008,Normal,167500
1380,1381,8212,Edwards,1Fam,1Story,3,3,1914,GasA,864,5,Detchd,1938.0,1,200,2010,Normal,58500
1381,1382,12925,NAmes,1Fam,1Story,6,7,1970,GasA,2117,7,Attchd,1970.0,2,550,2008,Normal,237500
1382,1383,7200,OldTown,1Fam,2Story,7,7,1920,GasA,1762,8,Detchd,1989.0,2,576,2006,Normal,157000
1383,1384,25339,Sawyer,1Fam,1Story,5,7,1918,GasA,1416,7,Attchd,2007.0,2,576,2007,Normal,112000
1384,1385,9060,Edwards,1Fam,1.5Fin,6,5,1939,GasA,1258,6,Detchd,1939.0,1,280,2009,Normal,105000
1385,1386,5436,IDOTRR,1Fam,1.5Fin,4,8,1922,GasA,1154,7,Detchd,1922.0,1,240,2010,Normal,125500
1386,1387,16692,NWAmes,1Fam,2Story,7,5,1978,GasA,2784,12,Attchd,1978.0,2,564,2006,Normal,250000
1387,1388,8520,OldTown,1Fam,1.5Fin,6,7,1916,GasW,2526,10,Detchd,1916.0,1,216,2007,Family,136000
1388,1389,14892,Gilbert,1Fam,1Story,9,5,2006,GasA,1746,7,Attchd,2006.0,3,758,2009,Normal,377500
1389,1390,6000,BrkSide,1Fam,1.5Fin,6,6,1941,GasA,1218,6,Detchd,2003.0,2,440,2007,Normal,131000
1390,1391,9100,CollgCr,1Fam,1Story,7,5,2000,GasA,1525,6,Attchd,2000.0,2,541,2006,Normal,235000
1391,1392,8944,NAmes,Duplex,1Story,5,5,1967,GasA,1584,8,Detchd,1967.0,3,792,2009,Normal,124000
1392,1393,7838,NAmes,1Fam,SFoyer,5,5,1967,GasA,900,6,Attchd,1967.0,1,288,2006,Normal,123000
1393,1394,10800,OldTown,2fmCon,1.5Fin,6,7,1905,GasA,1912,7,Detchd,2003.0,2,672,2008,Normal,163000
1394,1395,4045,Blmngtn,TwnhsE,1Story,7,5,2006,GasA,1500,6,Attchd,2006.0,3,648,2006,Partial,246578
1395,1396,12665,Timber,1Fam,2Story,8,5,2005,GasA,2482,9,BuiltIn,2005.0,3,642,2007,Normal,281213
1396,1397,57200,Timber,1Fam,1Story,5,5,1948,GasA,1687,7,Detchd,1966.0,2,572,2010,Normal,160000
1397,1398,6120,BrkSide,1Fam,2Story,5,8,1920,GasA,1513,8,Detchd,1933.0,1,180,2007,Normal,137500
1398,1399,7200,NAmes,1Fam,1.5Fin,5,4,1950,GasA,1904,7,Attchd,1950.0,1,240,2009,Normal,138000
1399,1400,6171,SWISU,1Fam,1.5Fin,6,6,1925,GasA,1608,7,Detchd,1925.0,1,216,2009,Normal,137450
1400,1401,6000,BrkSide,1Fam,1.5Fin,6,7,1929,GasA,1158,5,BuiltIn,1929.0,1,208,2008,Normal,120000
1401,1402,7415,Gilbert,1Fam,2Story,6,5,2004,GasA,1593,8,Attchd,2004.0,2,398,2008,Normal,193000
1402,1403,6762,CollgCr,1Fam,1Story,7,5,2006,GasA,1294,6,Attchd,2006.0,2,662,2006,Partial,193879
1403,1404,15256,Somerst,1Fam,1Story,8,5,2007,GasA,1464,6,Attchd,2007.0,3,754,2007,Normal,282922
1404,1405,10410,OldTown,1Fam,1.5Fin,3,4,1915,GasA,1214,6,Detchd,1998.0,3,936,2006,Family,105000
1405,1406,3842,Crawfor,TwnhsE,1Story,8,5,2004,GasA,1646,5,Attchd,2004.0,2,482,2008,Normal,275000
1406,1407,8445,CollgCr,1Fam,SFoyer,5,7,1972,GasA,768,5,Detchd,1988.0,2,396,2009,Normal,133000
1407,1408,8780,Mitchel,1Fam,1Story,5,5,1985,GasA,833,5,,,0,0,2009,Normal,112000
1408,1409,7740,OldTown,1Fam,2Story,4,7,1910,GasA,1363,6,Detchd,1966.0,2,528,2010,Normal,125500
1409,1410,20544,NWAmes,1Fam,2Story,7,6,1986,GasA,2093,7,Attchd,1986.0,2,542,2008,Normal,215000
1410,1411,12420,CollgCr,1Fam,2Story,7,5,2001,GasA,1840,6,Attchd,2001.0,2,622,2009,Normal,230000
1411,1412,9600,NAmes,1Fam,1.5Fin,6,8,1950,GasA,1668,6,Attchd,1950.0,1,271,2009,Normal,140000
1412,1413,7200,NAmes,Duplex,1Story,4,5,1949,Wall,1040,6,Detchd,1956.0,2,420,2009,Normal,90000
1413,1414,10994,SawyerW,1Fam,1Story,8,5,2005,GasA,1844,7,Attchd,2005.0,2,620,2009,Abnorml,257000
1414,1415,13053,BrkSide,1Fam,1.5Fin,6,7,1923,GasA,1848,8,Detchd,1922.0,2,370,2008,Normal,207000
1415,1416,3635,Blmngtn,TwnhsE,1Story,7,5,2007,GasA,1569,7,Attchd,2007.0,3,660,2009,Normal,175900
1416,1417,11340,OldTown,2fmCon,2Story,4,6,1885,GasA,2290,11,Detchd,1971.0,2,560,2010,Normal,122500
1417,1418,16545,NoRidge,1Fam,2Story,8,5,1998,GasA,2450,7,Attchd,1998.0,3,1069,2009,Normal,340000
1418,1419,9204,NAmes,1Fam,1Story,5,5,1963,GasA,1144,6,Detchd,1962.0,1,336,2008,Normal,124000
1419,1420,16381,Crawfor,1Fam,1Story,6,5,1969,GasA,1844,7,Attchd,1969.0,2,540,2006,Normal,223000
1420,1421,11700,NWAmes,1Fam,2Story,6,6,1968,GasA,1416,7,Attchd,1968.0,2,776,2006,Normal,179900
1421,1422,4043,NPkVill,TwnhsE,1Story,6,5,1977,GasA,1069,4,Attchd,1977.0,2,440,2010,Normal,127500
1422,1423,4435,CollgCr,TwnhsE,1Story,6,5,2003,GasA,848,3,Attchd,2003.0,2,420,2008,Normal,136500
1423,1424,19690,Edwards,1Fam,SLvl,6,7,1966,GasA,2201,8,Attchd,1966.0,2,432,2006,Alloca,274970
1424,1425,9503,NAmes,1Fam,1Story,5,5,1958,GasA,1344,6,Detchd,1970.0,1,484,2007,Normal,144000
1425,1426,10721,NAmes,1Fam,1Story,6,6,1959,GasA,1252,7,Detchd,1960.0,2,528,2008,Normal,142000
1426,1427,10944,NoRidge,1Fam,2Story,7,5,1994,GasA,2127,5,Attchd,1994.0,2,525,2008,Normal,271000
1427,1428,10930,NAmes,1Fam,1.5Fin,5,6,1945,GasA,1558,6,Attchd,1962.0,1,288,2008,Normal,140000
1428,1429,7200,OldTown,1Fam,1Story,5,7,1940,GasA,804,4,Attchd,1940.0,1,240,2010,Abnorml,119000
1429,1430,12546,NWAmes,1Fam,1Story,6,7,1981,GasA,1440,7,Attchd,1981.0,2,467,2007,Normal,182900
1430,1431,21930,Gilbert,1Fam,2Story,5,5,2005,GasA,1838,7,BuiltIn,2005.0,2,372,2006,Normal,192140
1431,1432,4928,NPkVill,TwnhsE,1Story,6,6,1976,GasA,958,5,Attchd,1976.0,2,440,2009,Normal,143750
1432,1433,10800,OldTown,1Fam,1Story,4,6,1927,GasA,968,5,Detchd,1928.0,1,216,2007,Normal,64500
1433,1434,10261,Gilbert,1Fam,2Story,6,5,2000,GasA,1792,8,Attchd,2000.0,2,451,2008,Normal,186500
1434,1435,17400,Mitchel,1Fam,1Story,5,5,1977,GasA,1126,5,Attchd,1977.0,2,484,2006,Normal,160000
1435,1436,8400,NAmes,1Fam,1Story,6,9,1962,GasA,1537,7,Attchd,1962.0,2,462,2008,Abnorml,174000
1436,1437,9000,NAmes,1Fam,1Story,4,6,1971,GasA,864,5,Detchd,1974.0,2,528,2007,Normal,120500
1437,1438,12444,NridgHt,1Fam,1Story,8,5,2008,GasA,1932,7,Attchd,2008.0,3,774,2008,Partial,394617
1438,1439,7407,OldTown,1Fam,1Story,6,7,1957,GasA,1236,6,Attchd,1957.0,2,923,2010,Normal,149700
1439,1440,11584,NWAmes,1Fam,SLvl,7,6,1979,GasA,1725,6,Attchd,1979.0,2,550,2007,Normal,197000
1440,1441,11526,Crawfor,1Fam,2.5Fin,6,7,1922,GasA,2555,11,Detchd,1993.0,2,672,2008,Normal,191000
1441,1442,4426,CollgCr,TwnhsE,1Story,6,5,2004,GasA,848,3,Attchd,2004.0,2,420,2008,Normal,149300
1442,1443,11003,Somerst,1Fam,2Story,10,5,2008,GasA,2007,10,Attchd,2008.0,3,812,2009,Normal,310000
1443,1444,8854,BrkSide,1Fam,1.5Unf,6,6,1916,Grav,952,4,Detchd,1916.0,1,192,2009,Normal,121000
1444,1445,8500,CollgCr,1Fam,1Story,7,5,2004,GasA,1422,7,Attchd,2004.0,2,626,2007,Normal,179600
1445,1446,8400,Sawyer,1Fam,SFoyer,6,5,1966,GasA,913,6,Detchd,1990.0,1,240,2007,Normal,129000
1446,1447,26142,Mitchel,1Fam,1Story,5,7,1962,GasA,1188,6,Attchd,1962.0,1,312,2010,Normal,157900
1447,1448,10000,CollgCr,1Fam,2Story,8,5,1995,GasA,2090,8,Attchd,1995.0,2,556,2007,Normal,240000
1448,1449,11767,Edwards,1Fam,2Story,4,7,1910,GasA,1346,6,Detchd,1950.0,1,384,2007,Normal,112000
1449,1450,1533,MeadowV,Twnhs,SFoyer,5,7,1970,GasA,630,3,,,0,0,2006,Abnorml,92000
1450,1451,9000,NAmes,Duplex,2Story,5,5,1974,GasA,1792,8,,,0,0,2009,Normal,136000
1451,1452,9262,Somerst,1Fam,1Story,8,5,2008,GasA,1578,7,Attchd,2008.0,3,840,2009,Partial,287090
1452,1453,3675,Edwards,TwnhsE,SLvl,5,5,2005,GasA,1072,5,Basment,2005.0,2,525,2006,Normal,145000
1453,1454,17217,Mitchel,1Fam,1Story,5,5,2006,GasA,1140,6,,,0,0,2006,Abnorml,84500
1454,1455,7500,Somerst,1Fam,1Story,7,5,2004,GasA,1221,6,Attchd,2004.0,2,400,2009,Normal,185000
1455,1456,7917,Gilbert,1Fam,2Story,6,5,1999,GasA,1647,7,Attchd,1999.0,2,460,2007,Normal,175000
1456,1457,13175,NWAmes,1Fam,1Story,6,6,1978,GasA,2073,7,Attchd,1978.0,2,500,2010,Normal,210000
1457,1458,9042,Crawfor,1Fam,2Story,7,9,1941,GasA,2340,9,Attchd,1941.0,1,252,2010,Normal,266500
1458,1459,9717,NAmes,1Fam,1Story,5,6,1950,GasA,1078,5,Attchd,1950.0,1,240,2010,Normal,142125
1459,1460,9937,Edwards,1Fam,1Story,5,6,1965,GasA,1256,6,Attchd,1965.0,1,276,2008,Normal,147500
